Erreferentz,CUSEC,Municipio,total_women
8693026,2090301004,Astigarraga,0.4
8593067,2090301002,Astigarraga,0.6
8391382,2004001016,Hernani,0.6
8292015,2004001014,Hernani,0.7
8391379,2004001016,Hernani,0.6
8391381,2004001016,Hernani,0.6
8391380,2004001016,Hernani,0.6
8391377,2004001016,Hernani,0.6
8391375,2004001016,Hernani,0.6
7990117,2090201011,Lasarte-Oria,0.7
6393004,2003901001,Getaria,0.4
9298039,2005301003,Lezo,0.5
7292021,2006101003,Orio,1.0
7292046,2006101003,Orio,1.0
9998081,2004502003,Irun,0.4
9998082,2004502003,Irun,0.4
9998070,2004502003,Irun,0.4
9998023,2004502003,Irun,0.4
9999202,2004502003,Irun,0.4
0099078,2004502003,Irun,0.4
0199006,2004502003,Irun,0.4
0199009,2004502003,Irun,0.4
0199011,2004502003,Irun,0.4
0099159,2004502003,Irun,0.4
9999053,2004502003,Irun,0.4
9998079,2004502003,Irun,0.4
9999239,2004502003,Irun,0.4
9999050,2004502003,Irun,0.4
9999052,2004502003,Irun,0.4
9999051,2004502003,Irun,0.4
9999080,2004502003,Irun,0.4
0099141,2004502004,Irun,0.8
9999213,2004502008,Irun,0.8
9999199,2004502008,Irun,0.8
9999214,2004502008,Irun,0.8
9999252,2004502003,Irun,0.4
9999081,2004502003,Irun,0.4
0199003,2004502003,Irun,0.4
9999200,2004502003,Irun,0.4
9999201,2004502003,Irun,0.4
9999084,2004502008,Irun,0.8
9999241,2004502008,Irun,0.8
9999242,2004502008,Irun,0.8
0099038,2004502003,Irun,0.4
0099118,2004502004,Irun,0.8
9999127,2004502002,Irun,0.7
9999128,2004502002,Irun,0.7
9999129,2004502002,Irun,0.7
9999116,2004502002,Irun,0.7
9999101,2004502002,Irun,0.7
9999160,2004502002,Irun,0.7
9999132,2004502002,Irun,0.7
9999159,2004502002,Irun,0.7
9999158,2004502002,Irun,0.7
9999126,2004502002,Irun,0.7
0099039,2004502003,Irun,0.4
0099048,2004502004,Irun,0.8
0099047,2004502004,Irun,0.8
0099050,2004502004,Irun,0.8
0099030,2004502004,Irun,0.8
0099086,2004502004,Irun,0.8
0199010,2004502003,Irun,0.4
0199005,2004502003,Irun,0.4
0199004,2004502003,Irun,0.4
9998060,2004502003,Irun,0.4
9998021,2004502003,Irun,0.4
9999125,2004502002,Irun,0.7
0099010,2004502004,Irun,0.8
9999198,2004502008,Irun,0.8
9999218,2004502008,Irun,0.8
9999209,2004502008,Irun,0.8
9999083,2004502003,Irun,0.4
9999251,2004502003,Irun,0.4
9999049,,Irun,
0199002,2004502003,Irun,0.4
0199014,2004502003,Irun,0.4
0199001,2004502003,Irun,0.4
0099077,2004502004,Irun,0.8
0099063,2004502004,Irun,0.8
0099092,2004502004,Irun,0.8
0099031,2004502004,Irun,0.8
9999039,2004502008,Irun,0.8
9999012,2004502008,Irun,0.8
9999029,2004502008,Irun,0.8
9999037,2004502008,Irun,0.8
9999004,2004502008,Irun,0.8
9999038,2004502008,Irun,0.8
9999003,2004502008,Irun,0.8
9999001,2004502008,Irun,0.8
9999040,2004502008,Irun,0.8
9999008,2004502008,Irun,0.8
0099070,2004502004,Irun,0.8
0099017,2004502004,Irun,0.8
0099006,2004502004,Irun,0.8
0099028,2004502004,Irun,0.8
9999120,2004502008,Irun,0.8
9999123,2004502008,Irun,0.8
0199012,2004502003,Irun,0.4
9999108,2004502008,Irun,0.8
9998078,2004502003,Irun,0.4
9998032,2004502003,Irun,0.4
9998043,2004502003,Irun,0.4
9998042,2004502003,Irun,0.4
0099001,2004502004,Irun,0.8
9998067,2004502003,Irun,0.4
9999224,2004502008,Irun,0.8
9999253,2004502003,Irun,0.4
9999211,2004502008,Irun,0.8
9999216,2004502008,Irun,0.8
9998037,2004502003,Irun,0.4
9999035,2004502008,Irun,0.8
0199008,2004502003,Irun,0.4
9999086,2004502008,Irun,0.8
9999197,2004502008,Irun,0.8
0099072,2004502004,Irun,0.8
9999196,2004502008,Irun,0.8
9999006,2004502008,Irun,0.8
9999002,2004502008,Irun,0.8
9999011,2004502008,Irun,0.8
0099074,2004502004,Irun,0.8
0099025,2004502004,Irun,0.8
9998080,2004502003,Irun,0.4
9998025,2004502003,Irun,0.4
9699406,2004503017,Irun,0.7
9998061,2004502003,Irun,0.4
9998033,2004502003,Irun,0.4
9998019,2004502003,Irun,0.4
9998065,2004502003,Irun,0.4
9998053,2004502003,Irun,0.4
9998062,2004502003,Irun,0.4
9999248,2004502003,Irun,0.4
9999205,2004502003,Irun,0.4
9999203,2004502003,Irun,0.4
9999207,2004502003,Irun,0.4
9999091,2004502003,Irun,0.4
5470016,2005101004,Legazpi,0.3
9799626,2004503005,Irun,0.6
9798096,2004503013,Irun,0.7
9799506,2004503013,Irun,0.7
9799505,2004503013,Irun,0.7
9799524,2004503013,Irun,0.7
9799606,2004503013,Irun,0.7
9799620,2004503013,Irun,0.7
4376021,2003301001,Elgeta,0.4
4375001,2003301001,Elgeta,0.4
4177004,2003301001,Elgeta,0.4
4176051,2003301001,Elgeta,0.4
4178002,2003301001,Elgeta,0.4
4176111,2003301001,Elgeta,0.4
4276008,2003301001,Elgeta,0.4
4175002,2003301001,Elgeta,0.4
4176114,2003301001,Elgeta,0.4
4176115,2003301001,Elgeta,0.4
4276015,2003301001,Elgeta,0.4
4079003,2003301001,Elgeta,0.4
4178007,2003301001,Elgeta,0.4
4277002,2003301001,Elgeta,0.4
5465006,2005101007,Legazpi,0.2
5368012,2005101004,Legazpi,0.3
5368013,2005101004,Legazpi,0.3
5365016,2005101007,Legazpi,0.2
5463004,2005101007,Legazpi,0.2
8593106,2090301004,Astigarraga,0.4
8694006,2090301004,Astigarraga,0.4
8692004,2090301004,Astigarraga,0.4
8891001,2090301004,Astigarraga,0.4
8791004,2090301004,Astigarraga,0.4
8592162,2090301002,Astigarraga,0.6
8592065,2090301003,Astigarraga,0.9
8492058,2090301002,Astigarraga,0.6
8691004,2090301004,Astigarraga,0.4
8592131,2090301003,Astigarraga,0.9
8892001,2090301004,Astigarraga,0.4
8593059,2090301003,Astigarraga,0.9
8593063,2090301003,Astigarraga,0.9
8592147,2090301003,Astigarraga,0.9
8592262,2090301003,Astigarraga,0.9
8592054,2090301003,Astigarraga,0.9
8793005,2090301004,Astigarraga,0.4
8591041,2090301004,Astigarraga,0.4
8592210,2090301004,Astigarraga,0.4
8593048,2090301003,Astigarraga,0.9
8592155,2090301003,Astigarraga,0.9
8592141,2090301003,Astigarraga,0.9
8592282,2090301004,Astigarraga,0.4
8592253,2090301004,Astigarraga,0.4
8792036,2090301004,Astigarraga,0.4
8791006,2090301004,Astigarraga,0.4
8592081,2090301003,Astigarraga,0.9
8592172,2090301004,Astigarraga,0.4
8591020,2090301004,Astigarraga,0.4
8694030,2090301004,Astigarraga,0.4
8592154,2090301003,Astigarraga,0.9
8592152,2090301003,Astigarraga,0.9
8592033,2090301003,Astigarraga,0.9
8592127,2090301003,Astigarraga,0.9
8592133,2090301003,Astigarraga,0.9
8592122,2090301003,Astigarraga,0.9
8592140,2090301003,Astigarraga,0.9
8592143,2090301003,Astigarraga,0.9
8592092,2090301003,Astigarraga,0.9
8592095,2090301003,Astigarraga,0.9
8592096,2090301003,Astigarraga,0.9
8691002,2090301004,Astigarraga,0.4
8592176,2090301003,Astigarraga,0.9
8592149,2090301003,Astigarraga,0.9
8691005,2090301004,Astigarraga,0.4
8592091,2090301003,Astigarraga,0.9
8592145,2090301003,Astigarraga,0.9
8691013,2090301004,Astigarraga,0.4
8692025,2090301004,Astigarraga,0.4
8893006,2090301004,Astigarraga,0.4
8593076,2090301003,Astigarraga,0.9
8592227,2090301003,Astigarraga,0.9
8592226,2090301004,Astigarraga,0.4
8593062,2090301003,Astigarraga,0.9
8593033,2090301003,Astigarraga,0.9
8592034,2090301003,Astigarraga,0.9
8693032,2090301004,Astigarraga,0.4
8690001,2090301004,Astigarraga,0.4
8492107,2090301002,Astigarraga,0.6
8593036,2090301003,Astigarraga,0.9
8592069,2090301003,Astigarraga,0.9
8592150,2090301003,Astigarraga,0.9
8692006,2090301004,Astigarraga,0.4
8592121,2090301003,Astigarraga,0.9
8592083,2090301003,Astigarraga,0.9
8592242,2090301001,Astigarraga,0.9
8592195,2090301004,Astigarraga,0.4
8692021,2090301004,Astigarraga,0.4
8692013,2090301004,Astigarraga,0.4
8593077,2090301004,Astigarraga,0.4
8592174,2090301004,Astigarraga,0.4
8793002,2090301004,Astigarraga,0.4
8592192,2090301003,Astigarraga,0.9
8592196,2090301004,Astigarraga,0.4
8592197,2090301004,Astigarraga,0.4
8591036,2090301004,Astigarraga,0.4
8692008,2090301004,Astigarraga,0.4
8690007,2090301004,Astigarraga,0.4
8693060,2090301004,Astigarraga,0.4
8592108,2090301003,Astigarraga,0.9
8591015,2090301004,Astigarraga,0.4
8592231,2090301004,Astigarraga,0.4
8693041,2090301004,Astigarraga,0.4
8792019,2090301004,Astigarraga,0.4
8793007,2090301004,Astigarraga,0.4
8693019,2090301004,Astigarraga,0.4
8593070,2090301004,Astigarraga,0.4
8688018,2004001009,Hernani,0.2
8688052,2004001009,Hernani,0.2
8688029,2004001009,Hernani,0.2
5981561,2001801007,Azpeitia,0.5
5981564,2001801005,Azpeitia,0.4
6365041,2005801001,Olaberria,0.3
7477006,2007102003,Tolosa,0.4
6876064,2002401001,Bidania-Goiatz,0.2
6876051,2002401001,Bidania-Goiatz,0.2
4783009,2003201010,Elgoibar,0.4
5476001,2001703003,Azkoitia,0.6
7065012,2007801001,Zaldibia,0.6
8896210,2006701029,Errenteria,0.7
8996129,2006701023,Errenteria,0.5
8996130,2006701023,Errenteria,0.5
8996131,2006701023,Errenteria,0.5
8996132,2006701023,Errenteria,0.5
8996133,2006701023,Errenteria,0.5
8996143,2006701023,Errenteria,0.5
8996135,2006701023,Errenteria,0.5
8996127,2006701023,Errenteria,0.5
8996138,2006701023,Errenteria,0.5
8996139,2006701023,Errenteria,0.5
8996112,2006701023,Errenteria,0.5
8996113,2006701023,Errenteria,0.5
8996114,2006701023,Errenteria,0.5
8996115,2006701023,Errenteria,0.5
8996116,2006701023,Errenteria,0.5
8996126,2006701023,Errenteria,0.5
8996146,2006701002,Errenteria,0.6
8996148,2006701002,Errenteria,0.6
8996144,2006701002,Errenteria,0.6
8996153,2006701002,Errenteria,0.6
8996156,2006701002,Errenteria,0.6
8996157,2006701002,Errenteria,0.6
8996118,2006701023,Errenteria,0.5
8996111,2006701023,Errenteria,0.5
8896209,2006701029,Errenteria,0.7
8996199,2006701023,Errenteria,0.5
8996281,2006701009,Errenteria,0.6
8996461,2006701002,Errenteria,0.6
8996462,2006701002,Errenteria,0.6
8996082,2006701002,Errenteria,0.6
8996083,2006701014,Errenteria,0.5
8996084,2006701013,Errenteria,0.4
8996094,2006701013,Errenteria,0.4
8996086,2006701013,Errenteria,0.4
8996079,2006701013,Errenteria,0.4
8996089,2006701013,Errenteria,0.4
8996090,2006701013,Errenteria,0.4
8996091,2006701013,Errenteria,0.4
8996092,2006701013,Errenteria,0.4
8996093,2006701013,Errenteria,0.4
8996117,2006701013,Errenteria,0.4
8996142,2006701013,Errenteria,0.4
8996103,2006701013,Errenteria,0.4
8996463,2006701002,Errenteria,0.6
8996441,2006701002,Errenteria,0.6
8996448,2006701002,Errenteria,0.6
8896262,2006701014,Errenteria,0.5
8896290,2006701014,Errenteria,0.5
8996247,2006701014,Errenteria,0.5
8896296,2006701014,Errenteria,0.5
8896299,2006701014,Errenteria,0.5
8896297,2006701014,Errenteria,0.5
8896298,2006701014,Errenteria,0.5
8896301,2006701014,Errenteria,0.5
8896289,2006701014,Errenteria,0.5
8896303,2006701014,Errenteria,0.5
8896304,2006701014,Errenteria,0.5
8896305,2006701014,Errenteria,0.5
8896306,2006701014,Errenteria,0.5
8896307,2006701014,Errenteria,0.5
8896308,2006701014,Errenteria,0.5
8896309,2006701014,Errenteria,0.5
8996071,2006701014,Errenteria,0.5
8896096,2006701014,Errenteria,0.5
8896294,2006701014,Errenteria,0.5
8996128,2006701014,Errenteria,0.5
8896268,2006701010,Errenteria,0.2
8896269,2006701010,Errenteria,0.2
8896271,2006701010,Errenteria,0.2
8896272,2006701010,Errenteria,0.2
8896302,2006701010,Errenteria,0.2
8896300,2006701010,Errenteria,0.2
8896265,2006701010,Errenteria,0.2
8896313,2006701028,Errenteria,0.8
8896236,2006701028,Errenteria,0.8
8896138,2006701028,Errenteria,0.8
8896140,2006701028,Errenteria,0.8
8896141,2006701028,Errenteria,0.8
8896142,2006701028,Errenteria,0.8
8896143,2006701028,Errenteria,0.8
8896144,2006701028,Errenteria,0.8
8896146,2006701028,Errenteria,0.8
8896147,2006701028,Errenteria,0.8
8896161,2006701028,Errenteria,0.8
8896149,2006701028,Errenteria,0.8
8896137,2006701028,Errenteria,0.8
8896152,2006701028,Errenteria,0.8
8896153,2006701028,Errenteria,0.8
8896159,2006701029,Errenteria,0.7
8896160,2006701029,Errenteria,0.7
8896125,2006701029,Errenteria,0.7
8896123,2006701028,Errenteria,0.8
8896114,2006701029,Errenteria,0.7
8896115,2006701029,Errenteria,0.7
8896116,2006701029,Errenteria,0.7
8896117,2006701029,Errenteria,0.7
8896118,2006701029,Errenteria,0.7
8896119,2006701029,Errenteria,0.7
8896120,2006701029,Errenteria,0.7
8896121,2006701029,Errenteria,0.7
8896122,2006701028,Errenteria,0.8
8896136,2006701028,Errenteria,0.8
8896124,2006701028,Errenteria,0.8
8896112,2006701028,Errenteria,0.8
8896126,2006701028,Errenteria,0.8
8896148,2006701028,Errenteria,0.8
8896127,2006701028,Errenteria,0.8
8896128,2006701029,Errenteria,0.7
8896129,2006701029,Errenteria,0.7
8896130,2006701028,Errenteria,0.8
8896132,2006701028,Errenteria,0.8
8896133,2006701028,Errenteria,0.8
8896195,2006701028,Errenteria,0.8
8896196,2006701028,Errenteria,0.8
8896197,2006701028,Errenteria,0.8
8896212,2006701028,Errenteria,0.8
8896199,2006701028,Errenteria,0.8
8896187,2006701028,Errenteria,0.8
8896292,2006701014,Errenteria,0.5
8896135,2006701028,Errenteria,0.8
8896173,2006701028,Errenteria,0.8
8896150,2006701028,Errenteria,0.8
8896189,2006701028,Errenteria,0.8
8896202,2006701029,Errenteria,0.7
8896291,2006701014,Errenteria,0.5
8896293,2006701014,Errenteria,0.5
8896270,2006701010,Errenteria,0.2
8896201,2006701029,Errenteria,0.7
8896204,2006701029,Errenteria,0.7
8996149,2006701002,Errenteria,0.6
8996186,2006701002,Errenteria,0.6
8896190,2006701028,Errenteria,0.8
8896191,2006701028,Errenteria,0.8
8896192,2006701028,Errenteria,0.8
8896193,2006701028,Errenteria,0.8
8896203,2006701029,Errenteria,0.7
8896200,2006701029,Errenteria,0.7
8996120,2006701023,Errenteria,0.5
8896134,2006701028,Errenteria,0.8
8896224,2006701014,Errenteria,0.5
8896211,2006701028,Errenteria,0.8
8996159,2006701002,Errenteria,0.6
8996088,2006701023,Errenteria,0.5
8896139,2006701028,Errenteria,0.8
8896145,2006701028,Errenteria,0.8
8896151,2006701028,Errenteria,0.8
8896322,2006701029,Errenteria,0.7
8896185,2006701029,Errenteria,0.7
8996137,2006701023,Errenteria,0.5
8996140,2006701023,Errenteria,0.5
8896175,2006701014,Errenteria,0.5
8896314,2006701014,Errenteria,0.5
8896321,2006701014,Errenteria,0.5
0099061,2004502004,Irun,0.8
0099164,2004502004,Irun,0.8
0099073,2004502004,Irun,0.8
0099062,2004502004,Irun,0.8
5982056,2001801007,Azpeitia,0.5
8797273,2006907020,Donostia/San Sebastián,0.8
8797268,2006907020,Donostia/San Sebastián,0.8
7890034,2006906012,Donostia/San Sebastián,0.6
7991189,2090201006,Lasarte-Oria,0.8
7991205,2090201006,Lasarte-Oria,0.8
7991034,2090201002,Lasarte-Oria,0.5
7991188,2090201006,Lasarte-Oria,0.8
7991229,2090201005,Lasarte-Oria,0.3
8691015,2090301004,Astigarraga,0.4
8691009,2090301004,Astigarraga,0.4
9899852,2004502001,Irun,0.6
9699077,2004503014,Irun,0.4
9799200,2004503018,Irun,0.4
9799143,2004503006,Irun,0.6
0099041,2004502004,Irun,0.8
9799320,2004503012,Irun,0.6
9899384,2004504005,Irun,0.4
0099087,2004502004,Irun,0.8
9999261,2004502008,Irun,0.8
9999076,2004502008,Irun,0.8
0099066,2004502003,Irun,0.4
9798019,2004504004,Irun,0.8
9798041,2004503010,Irun,0.6
9798052,2004503010,Irun,0.6
9799594,2004503013,Irun,0.7
9898153,2004502005,Irun,0.6
9898155,2004502005,Irun,0.6
5991076,2002701002,Zestoa,0.5
5991018,2002701002,Zestoa,0.5
6088060,2002701001,Zestoa,0.8
5580100,2001703003,Azkoitia,0.6
4864407,2005901004,Oñati,0.4
9999033,2004502008,Irun,0.8
9699154,2004503011,Irun,0.4
9699146,2004503011,Irun,0.4
8596068,2006907028,Donostia/San Sebastián,0.4
8495127,2006903034,Donostia/San Sebastián,0.7
8596193,2006907028,Donostia/San Sebastián,0.4
8596206,2006907028,Donostia/San Sebastián,0.4
5269004,2005101004,Legazpi,0.3
7784052,2000201001,Aduna,0.2
7884003,2000201001,Aduna,0.2
7784045,2000201001,Aduna,0.2
7784022,2000201001,Aduna,0.2
7783025,2000201001,Aduna,0.2
7783024,2000201001,Aduna,0.2
7783013,2000201001,Aduna,0.2
7783020,2000201001,Aduna,0.2
7784048,2000201001,Aduna,0.2
7784047,2000201001,Aduna,0.2
7783028,2000201001,Aduna,0.2
7783018,2000201001,Aduna,0.2
7783016,2000201001,Aduna,0.2
7683007,2000201001,Aduna,0.2
7783043,2000201001,Aduna,0.2
7783042,2000201001,Aduna,0.2
7784036,2000201001,Aduna,0.2
7683012,2000201001,Aduna,0.2
7683009,2000201001,Aduna,0.2
7784014,2000201001,Aduna,0.2
7783038,2000201001,Aduna,0.2
7784011,2000201001,Aduna,0.2
7784088,2000201001,Aduna,0.2
7784085,2000201001,Aduna,0.2
7884004,2000201001,Aduna,0.2
7784086,2000201001,Aduna,0.2
7783031,2000201001,Aduna,0.2
7683013,2000201001,Aduna,0.2
7784094,2000201001,Aduna,0.2
7784104,2000201001,Aduna,0.2
7784098,2000201001,Aduna,0.2
7784059,2000201001,Aduna,0.2
7784060,2000201001,Aduna,0.2
7684014,2000201001,Aduna,0.2
7684013,2000201001,Aduna,0.2
7684010,2000201001,Aduna,0.2
7684009,2000201001,Aduna,0.2
7784071,2000201001,Aduna,0.2
7784076,2000201001,Aduna,0.2
7784066,2000201001,Aduna,0.2
7783074,2000201001,Aduna,0.2
7784083,2000201001,Aduna,0.2
7783089,2000201001,Aduna,0.2
7783090,2000201001,Aduna,0.2
7783117,2000201001,Aduna,0.2
7784114,2000201001,Aduna,0.2
7784117,2000201001,Aduna,0.2
4864411,2005901004,Oñati,0.4
4864010,2005901004,Oñati,0.4
9499027,2003601007,Hondarribia,0.6
9599016,2003601007,Hondarribia,0.6
8591014,2090301004,Astigarraga,0.4
6290003,2000301001,Aizarnazabal,0.3
6291004,2000301001,Aizarnazabal,0.3
6291002,2000301001,Aizarnazabal,0.3
6291012,2000301001,Aizarnazabal,0.3
6291006,2000301001,Aizarnazabal,0.3
6191005,2000301001,Aizarnazabal,0.3
6190002,2000301001,Aizarnazabal,0.3
6291011,2000301001,Aizarnazabal,0.3
6190007,2000301001,Aizarnazabal,0.3
6190015,2000301001,Aizarnazabal,0.3
6289041,2000301001,Aizarnazabal,0.3
6291013,2000301001,Aizarnazabal,0.3
6189005,2000301001,Aizarnazabal,0.3
6290027,2000301001,Aizarnazabal,0.3
6189015,2000301001,Aizarnazabal,0.3
6191003,2000301001,Aizarnazabal,0.3
6290017,2000301001,Aizarnazabal,0.3
6290009,2000301001,Aizarnazabal,0.3
6089001,2000301001,Aizarnazabal,0.3
6290020,2000301001,Aizarnazabal,0.3
6289024,2000301001,Aizarnazabal,0.3
6190009,2000301001,Aizarnazabal,0.3
6290042,2000301001,Aizarnazabal,0.3
6190031,2000301001,Aizarnazabal,0.3
6289022,2000301001,Aizarnazabal,0.3
6289017,2000301001,Aizarnazabal,0.3
6290037,2000301001,Aizarnazabal,0.3
6190024,2000301001,Aizarnazabal,0.3
6091001,2000301001,Aizarnazabal,0.3
6289034,2000301001,Aizarnazabal,0.3
8492068,2090301002,Astigarraga,0.6
8492102,2090301002,Astigarraga,0.6
8492111,2090301002,Astigarraga,0.6
8492016,2090301002,Astigarraga,0.6
0394003,2004502003,Irun,0.4
9799471,2004503004,Irun,0.4
9798201,2004504003,Irun,0.7
9798067,2004504004,Irun,0.8
9696008,2004502005,Irun,0.6
9997012,2004502005,Irun,0.6
9999238,2004502003,Irun,0.4
9597075,2004504007,Irun,0.3
9999109,2004502002,Irun,0.7
9899620,2004503001,Irun,0.8
9999208,2004502004,Irun,0.8
9999177,2004502004,Irun,0.8
9799010,2004503006,Irun,0.6
9799018,2004503006,Irun,0.6
9698105,2004504007,Irun,0.3
9799020,2004503006,Irun,0.6
9799122,2004503006,Irun,0.6
9799121,2004503006,Irun,0.6
9899616,2004503001,Irun,0.8
9696005,2004502005,Irun,0.6
0198003,2004502003,Irun,0.4
9999237,2004502003,Irun,0.4
9999255,2004502003,Irun,0.4
0099056,2004502003,Irun,0.4
0099082,2004502003,Irun,0.4
9497017,2004504007,Irun,0.3
9898116,2004502005,Irun,0.6
9497007,2004504007,Irun,0.3
9799517,2004503004,Irun,0.4
9999204,2004502003,Irun,0.4
9999236,2004502003,Irun,0.4
0297003,2004502003,Irun,0.4
0099014,2004502003,Irun,0.4
9899072,2004504005,Irun,0.4
9999030,2004502009,Irun,0.4
9899137,2004504005,Irun,0.4
7280017,2000601001,Alkiza,0.1
7280030,2000601001,Alkiza,0.1
7280041,2000601001,Alkiza,0.1
7280032,2000601001,Alkiza,0.1
7280012,2000601001,Alkiza,0.1
7280016,2000601001,Alkiza,0.1
7280004,2000601001,Alkiza,0.1
7280005,2000601001,Alkiza,0.1
7482067,2000601001,Alkiza,0.1
7281003,2000601001,Alkiza,0.1
7280008,2000601001,Alkiza,0.1
7280025,2000601001,Alkiza,0.1
7280049,2000601001,Alkiza,0.1
7280056,2000601001,Alkiza,0.1
7280009,2000601001,Alkiza,0.1
7380014,2000601001,Alkiza,0.1
7280048,2000601001,Alkiza,0.1
7280045,2000601001,Alkiza,0.1
7280052,2000601001,Alkiza,0.1
7280002,2000601001,Alkiza,0.1
7280029,2000601001,Alkiza,0.1
7280036,2000601001,Alkiza,0.1
7280024,2000601001,Alkiza,0.1
7280019,2000601001,Alkiza,0.1
7379003,2000601001,Alkiza,0.1
7280003,2000601001,Alkiza,0.1
7280047,2000601001,Alkiza,0.1
5982046,2001801002,Azpeitia,0.6
5880028,2001801007,Azpeitia,0.5
5981222,2001801002,Azpeitia,0.6
5982043,2001801007,Azpeitia,0.5
5982051,2001801007,Azpeitia,0.5
5981345,2001801003,Azpeitia,0.6
5981059,2001801002,Azpeitia,0.6
5981280,2001801007,Azpeitia,0.5
5880031,2001801007,Azpeitia,0.5
5880039,2001801007,Azpeitia,0.5
5981237,2001801003,Azpeitia,0.6
5982042,2001801002,Azpeitia,0.6
5981369,2001801002,Azpeitia,0.6
5981300,2001801003,Azpeitia,0.6
5981282,2001801003,Azpeitia,0.6
5981346,2001801007,Azpeitia,0.5
5981279,2001801007,Azpeitia,0.5
8993023,2006701018,Errenteria,0.3
7164014,2007801001,Zaldibia,0.6
7164012,2007801001,Zaldibia,0.6
4065132,2001301002,Aretxabaleta,0.9
4065070,2001301002,Aretxabaleta,0.9
8996435,2006701002,Errenteria,0.6
8996436,2006701002,Errenteria,0.6
8996437,2006701002,Errenteria,0.6
8996438,2006701002,Errenteria,0.6
8996440,2006701002,Errenteria,0.6
8996433,2006701002,Errenteria,0.6
8996442,2006701002,Errenteria,0.6
8996443,2006701002,Errenteria,0.6
8996444,2006701002,Errenteria,0.6
8996445,2006701002,Errenteria,0.6
8996446,2006701002,Errenteria,0.6
8996447,2006701002,Errenteria,0.6
8892025,2006701018,Errenteria,0.3
8996439,2006701002,Errenteria,0.6
8996455,2006701002,Errenteria,0.6
8892019,2006701018,Errenteria,0.3
8892027,2006701018,Errenteria,0.3
8892033,2090301004,Errenteria,0.4
8892034,2006701018,Errenteria,0.3
8892018,2006701018,Errenteria,0.3
7176006,2000401001,Albiztur,0.1
7075031,2000401001,Albiztur,0.1
7176005,2000401001,Albiztur,0.1
7075028,2000401001,Albiztur,0.1
5492032,2002902001,Deba,0.4
5492024,2002902001,Deba,0.4
5492007,2002902001,Deba,0.4
5492004,2002902001,Deba,0.4
5095055,2005601002,Mutriku,0.5
5095104,2005601002,Mutriku,0.5
5277003,2001701001,Azkoitia,0.6
5381005,2001701001,Azkoitia,0.6
5277007,2001701001,Azkoitia,0.6
4166013,2005503003,Arrasate/Mondragón,0.3
