Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
5992063,29,14,5,26,21,10,5,19,25,12,6,23,237,114,21,54
6292072,54,26,7,49,70,34,16,64,52,25,7,47,296,142,30,93
6092016,40,19,12,36,32,15,11,29,31,15,10,28,262,126,34,64
6094023,4,2,1,3,13,6,3,12,4,2,1,3,255,122,27,50
6094210,3,1,1,3,13,6,3,12,3,1,1,2,254,122,27,50
6094378,4,2,1,3,13,6,3,12,4,2,1,3,255,122,27,51
6092007,27,13,4,24,18,9,3,17,21,10,3,19,249,120,23,54
6192015,50,24,10,45,49,24,9,45,45,21,9,41,289,139,32,76
5994003,11,5,2,10,17,8,4,16,11,5,3,9,251,121,28,55
6193016,31,15,4,28,30,15,4,28,26,12,3,24,276,133,26,59
6392002,62,30,12,57,63,30,12,58,65,31,11,59,315,152,33,109
6193050,40,19,9,36,39,19,8,36,35,17,8,32,285,137,31,67
6092008,23,11,4,21,15,7,4,13,20,10,3,18,246,118,22,54
6092004,25,12,4,23,16,8,4,15,21,10,3,19,247,119,23,55
6292049,54,26,7,49,70,34,16,64,52,25,7,47,296,142,30,93
6292071,51,25,7,46,63,30,10,57,49,23,7,44,294,141,30,90
6292043,58,28,10,53,54,26,10,49,53,25,9,48,284,137,29,83
6292042,57,27,9,52,56,27,10,51,56,27,9,51,282,136,29,86
6093066,17,8,3,15,10,5,3,9,15,7,3,13,249,120,25,49
5992064,31,15,5,28,22,11,5,20,27,13,6,25,239,115,21,56
6292001,55,26,8,50,54,26,10,49,53,25,9,48,284,137,29,83
6292070,51,25,7,46,63,30,10,57,49,23,7,44,294,141,30,90
6193064,50,24,10,45,49,24,9,45,45,22,9,41,289,139,32,76
6094351,13,6,4,11,12,6,3,11,8,4,3,7,258,124,26,42
6193039,40,19,10,37,40,19,9,36,35,17,9,32,286,137,32,67
6194007,16,8,3,14,15,7,2,14,11,5,2,10,261,126,25,45
6194006,14,7,3,13,13,6,3,12,9,4,2,8,259,125,25,43
7579185,9,4,2,8,57,28,6,10,11,5,3,10,278,134,21,42
7579178,9,4,2,8,57,28,6,10,11,5,3,10,278,134,21,42
5994006,13,6,2,12,16,8,3,14,11,5,1,9,243,117,26,54
4989077,8,4,3,8,82,40,9,30,8,4,3,8,13,6,5,12
4988028,6,3,3,5,81,39,9,20,6,3,3,5,2,1,4,2
5089019,6,3,1,5,82,40,9,26,6,3,1,5,9,4,2,8
5089020,6,3,1,5,82,40,9,26,6,3,1,5,9,4,2,8
4989093,19,9,3,17,93,45,9,40,19,9,3,17,24,11,5,21
5088002,23,11,5,21,88,42,12,35,23,11,5,21,18,9,7,17
5088015,13,6,2,12,92,44,11,29,13,6,2,12,12,6,2,11
5287001,44,21,8,40,123,59,17,61,44,21,8,40,47,22,8,42
4889002,53,25,10,48,108,52,15,58,53,25,10,48,53,25,11,48
4989056,9,4,3,8,83,40,9,31,9,4,3,8,14,7,5,13
5090002,42,20,5,38,68,33,7,62,42,20,5,38,47,22,6,42
4988065,17,8,3,15,86,42,10,31,17,8,3,15,15,7,5,14
4988053,17,8,3,15,71,34,8,26,17,8,3,15,17,8,4,15
5088019,24,12,3,22,103,50,12,43,24,12,3,22,27,13,3,25
5088008,24,12,3,22,103,50,12,43,24,12,3,22,27,13,3,25
4988001,13,6,2,12,69,33,7,22,13,6,2,12,13,6,4,12
5089008,13,6,2,12,91,44,11,37,13,6,2,12,18,9,3,16
5188002,42,20,3,33,125,60,14,57,42,20,3,33,45,22,3,36
5386001,109,52,23,99,111,54,23,101,107,51,22,97,99,47,29,90
4988048,13,6,2,12,68,33,7,23,13,6,2,12,13,6,4,12
4989080,10,5,3,9,84,40,9,32,10,5,3,9,15,7,5,13
4989045,6,3,3,6,80,38,9,28,6,3,3,6,11,5,5,10
4989046,4,2,2,6,78,38,8,28,4,2,2,6,9,4,4,10
5088001,7,3,3,5,83,40,9,19,7,3,3,5,2,1,4,0
5190001,37,18,7,28,96,46,17,52,37,18,7,28,40,19,8,31
5672006,32,15,6,29,39,19,6,36,31,15,5,28,46,22,7,42
5474002,85,41,19,77,97,47,21,89,88,42,20,80,106,51,23,96
5770020,38,18,6,35,42,20,7,39,36,17,5,33,40,19,6,36
5770019,27,13,4,24,30,15,5,28,24,12,3,22,28,14,4,26
5772003,53,26,10,49,56,27,11,51,53,26,10,48,57,27,10,51
5670016,19,9,5,17,15,7,6,14,8,4,2,7,7,3,2,6
5673003,47,23,8,43,55,26,10,50,47,22,9,42,61,30,12,56
5672003,47,23,8,43,55,27,10,51,47,23,9,43,62,30,12,56
5772004,44,21,10,40,45,21,11,41,42,20,10,38,45,22,10,41
5569004,29,14,5,26,24,12,6,22,18,9,2,16,18,9,4,16
5569005,29,14,5,26,24,12,6,22,18,9,2,16,18,9,4,16
5670129,16,8,3,15,20,10,4,19,14,7,2,13,18,9,3,16
5671086,18,9,5,16,19,9,6,18,11,5,4,10,20,9,5,18
5474001,85,41,19,77,97,47,21,89,88,42,20,80,106,51,23,96
5673004,48,23,8,44,56,27,10,51,48,23,9,43,62,30,12,57
5572007,19,9,3,17,29,14,5,27,20,10,4,18,37,18,7,33
5573009,68,33,10,62,80,38,12,73,71,34,11,64,87,42,15,79
5673006,36,17,8,32,43,21,10,40,35,17,9,32,50,24,12,45
5771004,40,19,8,36,41,20,8,38,38,18,7,35,42,20,8,38
5671022,23,11,4,21,27,13,5,25,20,10,3,19,25,12,4,23
5670055,15,7,3,14,19,9,4,18,13,6,2,12,17,8,3,16
5670003,20,10,4,18,24,11,5,22,17,8,3,16,22,11,4,20
5569003,32,16,4,29,27,13,5,23,23,11,2,21,30,14,3,27
5569002,32,16,5,29,27,13,5,23,23,11,2,21,30,14,3,27
5572003,16,7,3,14,26,12,4,24,17,8,3,16,33,16,6,30
4773073,21,10,5,19,25,12,5,23,7,4,2,7,120,58,11,48
5681224,14,7,3,13,18,8,4,16,9,4,2,8,229,110,36,75
5681081,14,7,3,13,18,8,4,16,9,4,2,8,229,110,36,75
5681210,15,7,3,13,19,9,4,17,10,5,2,9,230,110,36,76
5681142,13,6,2,12,17,8,4,15,8,4,2,7,228,109,35,74
5681118,13,6,2,12,17,8,4,15,8,4,2,7,228,109,35,74
8290002,16,8,3,22,18,8,3,16,14,7,2,13,77,37,10,33
8398010,9,4,1,8,9,4,1,24,10,5,1,9,74,36,9,34
8497266,18,9,5,17,26,12,3,38,14,7,1,13,78,38,11,42
8597025,27,13,8,24,14,7,7,17,14,7,7,13,91,44,14,44
8596100,10,5,2,24,24,11,5,26,7,3,2,6,66,32,9,33
8595026,14,7,3,13,11,5,4,10,19,9,4,17,36,17,6,27
8297142,2,1,0,2,2,1,1,2,0,0,1,0,59,28,8,20
8991007,103,50,18,82,101,48,15,83,93,45,16,85,140,67,17,111
7995111,34,16,7,32,34,16,7,46,30,14,6,27,98,47,14,53
8695004,16,8,5,31,19,9,4,15,16,8,6,14,54,26,8,38
8492103,16,8,3,15,26,12,6,24,14,7,3,13,66,32,10,50
8595061,27,13,6,24,13,6,3,13,16,8,4,13,38,18,6,30
8297511,7,3,1,6,6,3,1,6,1,0,1,27,53,25,7,20
8795029,23,11,4,21,24,12,4,22,9,4,3,8,90,43,12,47
7891020,26,13,5,24,35,17,8,32,35,17,7,32,112,54,15,60
8492078,14,7,3,13,24,12,6,22,12,6,3,11,64,31,10,48
8596224,11,5,4,26,18,9,7,11,4,2,2,4,55,26,9,35
8596040,11,5,4,26,18,9,7,11,9,4,6,8,55,26,9,35
9194221,12,6,2,26,9,4,2,8,11,6,3,10,110,53,11,60
9595004,56,27,10,66,59,28,11,54,64,31,13,58,91,44,15,72
9197003,36,17,6,33,38,18,7,35,18,9,4,33,116,56,10,46
9195042,19,9,3,32,17,8,4,16,18,9,2,33,116,56,9,51
9396013,30,14,3,42,33,16,4,30,31,15,5,28,77,37,7,56
9196047,40,19,6,32,31,15,6,29,21,10,5,36,107,51,9,39
9096050,23,11,3,21,24,11,4,22,18,9,2,32,116,56,8,43
9096060,25,12,5,23,15,7,2,13,18,9,6,17,107,52,10,47
9595006,54,26,9,64,57,27,11,52,61,29,13,57,88,42,14,71
9196045,47,23,5,48,36,17,5,33,17,8,3,32,104,50,7,34
9196043,48,23,5,48,36,17,5,33,17,8,3,33,105,50,7,35
9096043,23,11,3,5,24,11,4,24,18,9,2,20,116,56,8,33
9596016,43,21,7,54,46,22,9,42,41,20,9,37,69,33,11,49
9596001,43,21,7,54,46,22,9,42,41,20,9,38,69,33,11,49
9197008,56,27,6,52,57,27,7,40,25,12,4,38,94,45,7,32
9196041,27,13,5,39,28,13,6,25,14,7,5,29,110,53,11,47
9195101,22,11,2,35,23,11,3,21,15,7,2,30,115,55,8,47
9595001,56,27,10,66,59,28,11,54,64,31,13,58,91,44,15,72
9195112,10,5,3,23,10,5,3,9,10,5,4,9,107,52,12,57
9194200,11,5,2,24,9,4,2,8,10,5,2,9,108,52,10,56
9194097,19,9,3,32,18,9,3,16,23,11,3,35,117,56,9,52
9692003,78,38,8,86,79,38,9,72,69,33,10,63,161,77,17,115
9195159,25,12,3,38,24,12,4,22,17,8,1,31,121,58,7,49
9196064,24,12,4,21,33,16,4,30,5,2,2,21,116,56,7,38
9397003,56,27,8,66,60,29,9,54,57,28,9,52,72,35,5,38
9593018,62,30,8,71,63,30,9,58,53,25,9,48,127,61,17,100
9388003,131,63,14,134,127,61,14,116,121,58,12,110,228,110,22,158
9593017,62,30,8,71,63,30,9,58,53,25,9,48,127,61,17,100
9396008,30,14,3,42,33,16,4,30,31,15,5,28,77,37,7,56
9196014,54,26,5,52,36,17,5,33,23,11,3,36,111,53,7,39
9397012,50,24,6,61,54,26,7,49,51,25,7,47,78,37,11,43
9397013,42,20,6,53,45,22,7,41,43,20,8,39,77,37,11,51
9096061,25,12,5,23,15,7,2,13,18,9,6,17,107,52,10,47
9496014,31,15,4,43,34,16,5,31,36,17,4,32,73,35,6,52
9196066,31,15,4,43,34,16,5,31,32,15,6,29,105,51,10,54
9692004,82,39,11,89,83,40,12,76,72,35,13,66,131,63,20,115
9692002,89,43,10,95,90,43,10,82,79,38,11,72,169,81,18,124
9590002,81,39,14,88,80,39,14,73,67,32,12,61,169,81,23,115
9592003,80,39,12,88,80,38,13,73,68,33,13,62,166,80,21,114
9592010,80,39,12,88,80,38,13,73,68,33,13,62,166,80,21,114
9593016,61,30,8,71,63,30,9,57,52,25,9,47,119,57,17,98
9593002,59,28,8,68,60,29,9,54,49,24,9,45,141,68,17,97
9095122,23,11,5,19,38,18,5,35,3,1,1,17,122,58,8,37
9295054,11,5,1,25,12,6,2,11,11,5,2,10,109,52,9,58
9195080,11,5,3,25,12,6,3,11,11,5,4,10,109,52,12,54
9297001,56,27,6,57,59,29,7,45,31,15,4,44,91,44,6,36
7373044,10,5,2,11,7,3,2,8,7,3,2,46,342,165,23,47
7372044,10,5,2,9,7,3,1,6,7,3,1,44,342,165,24,45
6693110,31,15,2,28,24,12,2,22,22,11,1,20,358,172,28,71
6693027,16,8,2,15,13,6,2,12,8,4,1,7,364,175,28,58
6993003,50,24,9,39,50,24,9,38,21,10,5,18,269,129,20,69
6892031,17,8,2,16,30,15,4,18,7,4,1,7,271,130,17,58
6992009,25,12,3,23,50,24,8,34,15,7,3,14,269,130,18,66
6992019,25,12,22,23,57,28,22,32,15,7,22,14,277,133,15,63
6890008,57,28,8,52,49,24,6,45,47,23,5,43,326,157,24,99
6790003,50,24,8,46,42,20,6,38,40,19,5,36,319,153,24,92
6892004,31,15,4,23,41,20,6,28,21,10,4,19,273,131,19,69
6692106,21,10,2,19,11,5,2,9,12,6,1,11,357,171,29,61
6893039,14,7,2,13,28,13,3,17,4,2,1,4,273,131,17,57
6693100,10,5,1,10,7,3,1,6,2,1,1,2,295,142,19,62
6693016,16,8,2,15,13,6,2,12,8,4,1,7,364,175,28,58
6991013,67,32,11,50,66,32,11,49,64,31,10,47,285,137,21,80
6791048,36,17,7,32,27,13,5,25,25,12,5,23,303,146,23,79
6791023,30,14,6,27,21,10,4,19,19,9,4,17,298,143,22,74
6791027,35,17,7,32,27,13,5,24,24,12,5,22,303,146,23,78
6592012,25,12,2,23,15,7,2,13,17,8,1,15,358,172,29,65
6693076,11,5,1,10,5,2,1,7,3,1,1,3,296,142,20,63
6992018,29,14,4,18,49,23,9,35,19,9,4,16,268,129,19,66
6692152,24,12,6,22,10,5,4,9,13,6,3,12,362,174,32,64
6792150,25,12,5,23,20,10,4,18,15,7,3,13,287,138,20,66
6892066,19,9,20,17,24,12,21,16,10,5,19,9,277,133,32,57
6892019,27,13,4,20,32,15,6,24,18,9,4,16,270,130,19,65
6992029,23,11,3,21,48,23,8,33,13,6,2,12,268,129,18,64
6692064,15,7,2,14,4,2,1,4,7,3,1,6,360,173,28,56
6592014,25,12,2,23,15,7,2,13,17,8,1,15,358,172,29,65
6892040,17,8,2,15,30,14,4,17,7,3,1,6,272,131,17,58
6791013,34,16,5,31,25,12,4,23,23,11,3,21,302,145,20,77
6791028,33,16,7,30,25,12,5,23,23,11,5,21,299,144,23,77
6791020,35,17,5,32,27,13,4,24,25,12,3,22,304,146,20,79
6791019,28,13,6,25,20,9,4,18,17,8,4,16,296,142,22,72
6791026,32,16,7,30,24,12,5,22,22,11,4,20,300,144,23,76
7068002,4,2,1,4,88,42,16,39,64,31,12,40,291,140,27,77
7069004,4,2,1,3,88,42,16,38,64,31,12,40,291,140,27,77
7169004,0,0,0,0,84,40,16,36,60,29,12,37,292,140,27,74
7070020,24,11,13,21,98,47,10,57,49,24,7,45,315,152,21,87
7069010,3,1,1,2,87,42,16,37,63,30,12,39,290,140,28,76
7169008,3,1,1,2,86,41,16,37,62,30,12,39,290,140,27,76
7169029,1,0,0,1,84,40,16,36,60,29,12,38,292,141,27,75
7068005,9,4,1,8,84,40,17,54,69,33,12,45,296,142,27,82
6355007,135,65,9,123,179,86,19,134,139,67,14,126,309,148,22,170
6161024,26,13,10,24,123,59,14,58,28,13,10,25,197,95,24,84
6161023,26,13,10,24,123,59,14,58,28,13,10,25,197,95,24,84
6363030,25,12,5,23,64,31,5,33,21,10,3,24,174,84,14,58
6163032,15,7,3,13,97,47,9,47,14,7,2,11,169,81,18,72
6163056,17,8,3,14,96,46,8,45,15,7,3,13,166,80,18,71
6262153,6,3,2,6,89,43,9,29,9,4,2,27,184,88,18,55
6364041,33,16,7,30,73,35,7,39,36,17,4,52,182,88,16,65
6364042,33,16,7,30,73,35,7,39,29,14,5,30,182,88,16,65
6363035,30,14,6,27,68,33,6,37,31,15,3,48,179,86,15,62
6363029,30,14,6,27,68,33,6,37,31,15,3,48,179,86,15,62
6362012,17,8,2,16,72,34,16,51,18,9,2,36,194,93,18,66
6363013,12,6,4,11,85,41,6,35,13,6,3,30,188,90,16,61
6157006,78,38,14,71,151,73,19,105,80,38,14,73,249,120,22,120
6262137,5,2,2,5,83,40,8,27,2,1,1,20,176,84,17,53
6158003,81,39,14,73,157,75,22,110,82,40,14,75,252,121,22,125
6158004,81,39,14,73,157,75,22,110,82,40,14,75,252,121,22,125
6157002,77,37,14,70,150,72,19,104,79,38,14,72,248,119,22,119
6363003,29,14,10,26,47,23,12,43,29,14,8,45,196,94,18,76
6261014,25,12,5,23,98,47,14,57,29,14,5,45,199,96,18,71
6261016,28,14,5,26,101,48,15,59,32,15,6,48,202,97,19,74
6163046,19,9,3,18,94,45,8,46,18,9,3,16,164,79,17,72
6363025,14,7,4,12,72,35,6,30,11,5,3,27,176,84,16,56
6262045,4,2,2,4,82,39,8,26,1,0,1,19,175,84,17,52
6262020,5,2,2,5,83,40,8,27,2,1,1,20,176,84,17,53
6263026,5,2,2,5,83,40,8,27,2,1,1,20,176,84,17,53
6263027,8,4,2,7,81,39,8,28,3,1,1,22,179,86,17,54
6263029,8,4,2,7,81,39,8,28,3,1,1,22,179,86,17,54
6263033,5,2,2,4,81,39,8,25,0,0,1,19,175,84,17,51
6163063,28,14,5,26,85,41,6,43,26,12,3,39,150,72,16,64
6163064,28,14,5,26,85,41,6,43,26,12,3,39,150,72,16,64
6163029,28,14,6,26,85,41,7,43,26,12,4,39,153,73,17,67
6263032,12,6,3,12,74,35,6,26,8,4,2,23,174,84,16,52
6263021,14,7,3,13,72,35,6,25,9,4,2,22,173,83,15,51
6262009,4,2,1,4,88,42,9,29,7,3,1,25,182,88,18,54
6362006,19,9,2,17,72,35,16,52,19,9,2,36,195,94,18,66
6162114,17,8,3,15,99,48,9,49,16,8,3,15,170,82,18,74
6161033,26,13,10,24,122,59,14,58,28,13,10,25,197,95,24,83
6363008,23,11,4,21,47,23,11,43,29,14,8,45,196,94,18,76
6260007,28,13,6,25,100,48,15,59,31,15,6,47,202,97,19,73
6260001,34,16,7,31,106,51,16,65,37,18,8,53,208,100,21,79
6158005,78,38,14,71,151,73,19,105,80,38,14,73,249,120,22,120
6158001,78,38,14,71,151,73,19,105,80,38,14,73,249,120,22,120
6264003,33,16,8,30,71,34,9,46,30,14,6,42,146,70,19,61
6164002,43,21,8,39,84,40,10,53,41,19,7,52,140,67,20,55
6157003,81,39,14,74,154,74,19,108,82,40,14,75,252,121,22,122
6163062,27,13,4,24,84,40,7,41,24,12,4,38,151,73,17,65
6260012,28,14,6,26,99,48,15,59,31,15,6,47,202,97,19,74
6262189,0,0,0,0,86,41,9,28,5,2,2,23,178,86,19,54
6261025,26,13,5,21,98,47,14,55,29,14,6,43,200,96,19,69
6261009,27,13,5,22,99,48,14,55,30,15,6,44,201,97,19,70
6261004,26,12,3,21,98,47,14,54,29,14,4,42,200,96,16,69
6263008,23,11,5,21,79,38,7,37,20,9,4,33,161,78,16,63
6263001,23,11,5,21,79,38,7,37,20,9,4,33,161,78,16,63
6260003,36,18,7,33,109,52,17,67,40,19,8,55,210,101,21,81
6261022,14,7,3,13,97,47,7,35,17,8,3,34,188,91,16,61
6161031,20,10,10,18,122,59,14,58,22,10,10,20,191,92,24,84
6161030,20,10,10,18,122,59,14,58,22,10,10,20,191,92,24,84
6363033,21,10,7,19,71,34,6,36,18,9,5,30,178,85,16,61
6363034,21,10,7,19,71,34,6,36,18,9,5,30,178,85,16,61
6264001,33,16,8,30,71,34,9,46,30,14,6,42,146,70,19,61
6264007,33,16,8,30,71,34,9,46,30,14,6,42,146,70,19,61
6163020,25,12,4,23,89,43,7,46,30,14,4,42,158,76,17,71
6263006,19,9,4,17,74,36,6,33,15,7,3,29,161,77,15,58
6263053,18,8,4,16,69,33,5,25,13,6,3,21,169,81,15,51
6163060,28,14,4,26,85,41,7,43,26,12,4,39,150,72,17,64
6163058,28,14,6,26,85,41,7,43,26,12,4,39,150,72,17,64
6163057,28,14,4,26,85,41,7,43,26,12,4,39,150,72,17,64
6262084,9,4,2,8,93,45,7,31,12,6,3,30,183,88,17,56
6262209,1,1,1,1,87,42,9,29,6,3,2,25,178,86,19,54
6262223,4,2,1,4,82,39,8,24,1,1,1,20,177,85,18,50
6262237,9,4,2,8,92,44,9,31,12,6,2,29,183,88,18,56
6262125,9,4,2,8,92,44,8,31,12,6,2,30,183,88,17,57
6262243,4,2,2,4,82,39,8,14,1,1,1,20,177,85,17,40
6263043,8,4,2,7,79,38,7,28,3,2,1,22,179,86,17,54
6263067,6,3,2,6,92,44,8,32,11,5,1,29,172,83,17,58
6262220,4,2,1,4,82,39,8,24,1,1,1,20,177,85,18,50
6262128,9,4,2,8,92,44,8,31,11,5,2,29,184,88,18,57
6262008,6,3,2,6,89,43,9,29,9,4,2,27,184,88,18,55
6262197,9,4,2,8,92,44,9,31,11,5,2,29,184,88,18,57
6262007,9,4,2,8,92,44,8,31,11,5,2,29,184,88,18,57
6364060,69,33,5,44,57,27,5,49,23,11,2,41,176,85,14,72
6364059,69,33,5,44,57,27,4,49,23,11,2,41,176,85,14,72
6260005,28,14,6,26,99,48,16,59,31,15,6,47,202,97,19,74
6260004,28,14,6,26,99,48,17,59,31,15,6,47,202,97,19,74
6157005,73,35,13,66,145,70,18,100,74,36,13,68,244,117,21,115
6363012,20,10,5,18,67,32,5,29,17,8,3,25,171,82,14,55
6264009,21,10,4,19,71,34,6,30,17,8,3,26,167,81,15,56
6263010,17,8,4,16,71,34,6,25,12,6,2,21,171,82,15,50
6163069,22,11,4,20,88,42,7,45,27,13,4,42,159,77,17,71
6363037,25,12,4,23,65,31,5,32,21,10,3,23,174,84,14,58
6163065,23,11,4,20,88,43,7,45,27,13,4,42,160,77,17,71
6262022,6,3,2,6,89,43,9,29,9,4,2,27,184,88,18,55
6262167,4,2,1,3,87,42,9,27,6,3,1,25,181,87,18,53
6262204,3,2,1,1,84,41,9,29,3,2,2,25,177,85,19,54
6365133,41,20,8,37,48,23,7,41,15,7,4,33,165,79,16,64
7579057,2,1,1,2,43,21,7,12,1,1,1,1,276,133,22,44
7579010,5,3,1,5,47,23,7,13,3,1,1,3,272,131,22,45
7681066,32,15,8,29,27,13,8,25,22,11,7,20,248,119,24,53
7270040,2,1,1,2,76,37,14,42,76,36,14,79,340,163,31,85
7270001,2,1,1,2,76,37,14,42,75,36,14,79,338,163,31,85
7270058,7,3,4,6,75,36,14,45,74,36,14,82,343,165,31,84
7271008,24,12,5,22,51,25,9,30,50,24,9,68,338,163,26,62
7270045,11,5,2,4,66,32,12,9,65,31,12,46,348,167,29,54
7269007,21,10,3,19,83,40,15,57,81,39,15,69,357,172,31,92
7268012,119,57,24,108,115,55,20,67,94,45,16,78,389,187,36,112
7369006,31,15,6,28,70,34,17,63,69,33,17,75,368,177,34,101
7270010,2,1,1,2,73,35,14,40,72,35,13,77,338,163,30,82
7270020,3,1,1,2,73,35,13,41,72,34,13,78,339,163,30,82
7270027,3,1,1,2,73,35,14,40,72,34,13,77,339,163,30,82
7270017,3,1,1,2,73,35,13,41,72,34,13,78,339,163,30,82
7270030,5,3,0,1,75,36,14,40,74,36,14,77,342,164,30,83
7270049,7,3,4,6,75,36,14,45,74,36,14,82,343,165,31,84
7270014,2,1,1,2,76,37,14,42,75,36,14,79,338,163,31,85
7269001,28,13,5,25,91,44,17,44,69,33,13,56,365,175,34,89
7270029,5,3,1,5,75,36,14,44,74,36,14,81,342,164,31,84
7270036,5,3,1,5,75,36,14,44,74,36,14,81,342,164,31,84
7270037,2,1,1,2,77,37,14,43,76,37,14,80,341,164,31,86
4989067,11,5,3,10,85,41,9,33,11,5,3,10,16,8,5,14
6968006,17,8,6,16,57,27,12,36,35,17,12,32,268,129,26,64
6969008,19,9,8,17,59,28,12,38,37,18,14,34,270,130,29,65
6868071,4,2,1,3,46,22,8,26,24,12,7,22,257,123,21,53
6868087,2,1,0,1,47,22,8,10,26,12,7,19,258,124,21,45
6967007,25,12,3,23,44,21,12,40,48,23,10,44,255,123,24,75
6868079,2,1,1,2,47,23,8,28,26,12,7,23,258,124,21,55
6968009,1,1,0,1,47,23,8,28,26,13,7,24,258,124,21,55
6968005,0,0,0,0,48,23,8,29,27,13,7,25,259,125,21,56
6868076,5,2,1,4,47,23,9,27,26,12,7,23,258,124,22,55
6968002,1,0,0,1,49,23,8,30,28,13,7,25,260,125,21,57
5781032,24,11,5,21,29,14,6,26,17,8,4,15,237,114,38,83
5781018,30,15,6,28,34,16,7,30,25,12,5,23,224,108,39,77
5781010,32,15,6,29,37,18,7,30,25,12,5,22,223,107,39,77
4773120,24,12,5,22,28,14,4,26,10,5,2,9,121,58,10,49
7974028,47,22,18,40,71,34,9,16,91,44,16,49,392,188,31,59
7974055,46,22,18,42,71,34,9,48,92,44,16,81,392,188,31,91
7974033,46,22,18,42,71,34,9,49,93,45,16,82,392,188,31,92
7974061,53,25,20,48,78,37,11,53,88,42,17,80,389,187,32,96
7974025,46,22,18,42,71,34,9,49,93,45,16,82,392,188,31,92
7875002,39,19,11,31,66,32,13,47,91,44,19,86,388,187,35,94
7974022,45,22,18,41,70,33,9,49,93,45,16,82,391,188,31,92
7974024,46,22,18,42,71,34,9,49,93,45,16,82,392,188,31,92
7974041,45,22,18,41,70,33,9,49,93,45,16,82,391,188,31,92
9495001,28,14,4,41,31,15,6,29,33,16,4,31,91,44,9,70
9493026,42,20,5,53,43,21,5,39,33,16,6,30,125,60,14,82
9093021,63,30,9,45,60,29,11,46,53,26,7,48,132,64,14,74
9093011,50,24,8,42,48,23,10,40,41,20,6,37,119,57,13,69
9293007,26,12,4,38,25,12,4,23,12,6,1,11,121,58,13,65
9193020,22,11,5,35,19,9,5,17,18,9,3,16,120,58,12,59
9394080,14,7,2,28,15,7,2,14,10,5,3,9,101,49,11,61
9392021,32,16,5,44,32,15,5,29,19,9,3,17,127,61,14,71
9194189,20,9,3,28,18,9,3,14,23,11,3,32,117,56,10,50
9194194,36,17,6,44,35,17,6,30,35,17,5,45,134,64,12,63
9194191,21,10,3,30,20,9,3,15,25,12,3,34,119,57,10,51
9493012,34,16,4,45,35,17,5,32,24,12,6,22,116,56,13,74
9395046,26,12,3,38,29,14,5,27,31,15,3,28,73,35,7,53
9294346,8,4,3,22,4,2,3,4,7,3,3,6,105,51,12,56
9294296,16,8,2,29,15,7,2,14,4,2,1,4,108,52,11,56
9493062,33,16,4,44,34,16,5,31,23,11,6,21,115,55,13,73
9294047,3,1,1,17,6,3,2,6,8,4,1,8,101,48,9,51
9496013,28,13,3,40,31,15,5,28,33,16,3,30,70,34,7,50
9295018,3,2,0,18,6,3,2,6,4,2,2,4,94,45,10,52
9295014,2,1,0,17,5,3,2,5,3,1,2,3,100,48,10,51
9294033,0,0,0,15,4,2,2,4,1,1,2,1,97,47,10,49
9294265,0,0,0,15,4,2,2,3,1,1,2,1,98,47,10,49
9294418,20,10,4,33,17,8,4,15,10,5,2,10,118,57,12,57
9294132,13,6,4,26,9,5,4,9,12,6,4,11,110,53,11,51
9293055,17,8,3,30,17,8,3,15,4,2,1,3,112,54,12,57
9493053,40,19,4,51,41,20,5,37,30,14,6,27,122,59,13,80
9293068,17,8,4,30,13,6,4,13,13,6,2,12,114,55,11,54
9294158,14,7,4,28,11,5,4,10,13,6,4,12,112,54,11,51
9294202,15,7,3,29,15,7,3,13,2,1,1,2,110,53,12,55
9293057,33,16,4,45,33,16,4,30,20,10,1,18,129,62,13,72
9192012,44,21,9,54,40,19,9,37,39,19,7,36,141,68,16,78
9394014,25,12,3,38,26,13,4,24,16,8,4,14,108,52,12,67
9094020,38,18,8,29,36,17,10,30,28,13,4,39,131,63,15,58
9295049,3,2,0,18,6,3,2,6,4,2,2,4,94,45,10,52
9393008,34,17,5,46,34,16,5,31,21,10,3,19,129,62,14,73
9291010,66,32,14,75,63,30,14,57,62,30,12,56,164,79,22,99
9393009,38,18,3,50,39,19,4,36,29,14,4,26,121,58,12,78
9393026,32,15,5,44,31,15,5,28,18,9,3,17,127,61,14,70
9393032,26,12,4,38,25,12,4,23,12,6,1,11,121,58,13,65
9291004,67,32,14,75,63,30,14,58,57,27,12,52,164,79,22,99
9092010,51,25,9,60,48,23,9,44,52,25,7,61,139,67,16,80
9395041,25,12,3,38,28,14,4,26,30,14,3,27,75,36,7,54
9194151,21,10,4,30,20,10,3,16,21,10,2,31,119,57,9,49
9494007,46,22,6,56,47,22,6,43,36,17,7,33,128,62,14,85
9393034,29,14,5,41,29,14,5,26,16,8,2,14,124,60,14,68
9094102,32,16,6,40,31,15,5,26,31,15,4,42,130,62,11,59
9395086,24,11,2,36,27,13,4,25,29,14,2,26,78,37,7,57
9295013,1,1,0,16,4,2,2,4,2,1,2,2,99,47,10,50
9395005,12,6,2,26,16,7,4,14,13,6,4,12,87,42,9,60
9394001,14,7,2,28,17,8,3,15,14,7,2,13,91,44,11,62
